geo_type,region,transportation_type,alternative_name,sub-region,country,date,mobility percentage
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2020-06-17,176.21
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2020-06-18,177.3
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2020-06-19,196.9
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2020-06-20,202.6
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2020-06-21,137
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2020-06-22,172.59
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2020-06-23,172.12
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2020-06-24,177.2
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2020-06-25,186.57
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2020-06-26,211.29
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2020-06-27,206.09
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2020-06-28,161.12
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2020-06-29,173.59
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2020-06-30,194.62
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2020-07-01,201.89
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2020-07-02,210.47
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2020-07-03,211.11
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2020-07-04,176.03
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2020-07-05,163.18
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2020-07-06,195.3
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2020-07-07,194.6
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2020-07-08,198.83
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2020-07-09,187.16
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2020-07-10,223.05
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2020-07-11,220.62
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2020-07-12,173.4
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2020-07-13,181.53
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2020-07-14,195.16
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2020-07-15,202.96
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2020-07-16,193.66
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2020-07-17,217.89
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2020-07-18,205.39
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2020-07-19,174.31
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2020-07-20,186.22
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2020-07-21,186.2
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2020-07-22,200.83
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2020-07-23,184.29
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2020-07-24,202.05
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2020-07-25,200.76
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2020-07-26,171.49
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2020-07-27,186.44
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2020-07-28,178.58
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2020-07-29,192.4
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2020-07-30,198.73
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2020-07-31,248.63
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2020-08-01,247.51
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2020-08-02,196.89
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2020-08-03,196.39
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2020-08-04,204.57
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2020-08-05,203.86
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2020-08-06,213.36
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2020-08-07,250.01
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2020-08-08,242.43
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2020-08-09,190.58
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2020-08-10,201.3
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2020-08-11,208.88
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2020-08-12,206.23
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2020-08-13,209.88
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2020-08-14,249.23
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2020-08-15,249.12
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2020-08-16,198.48
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2020-08-17,220.85
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2020-08-18,219.14
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2020-08-19,221.04
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2020-08-20,214.67
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2020-08-21,252.85
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2020-08-22,241.43
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2020-08-23,185.55
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2020-08-24,198.04
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2020-08-25,194.4
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2020-08-26,187.88
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2020-08-27,195.11
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2020-08-28,223.2
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2020-08-29,234.56
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2020-08-30,181.5
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2020-08-31,198.83
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2020-09-01,203.08
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2020-09-02,196.23
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2020-09-03,214.99
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2020-09-04,248.92
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2020-09-05,228.42
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2020-09-06,198.73
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2020-09-07,186.73
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2020-09-08,195.12
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2020-09-09,202.09
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2020-09-10,195.07
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2020-09-11,221.72
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2020-09-12,226.23
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2020-09-13,172.61
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2020-09-14,183.71
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2020-09-15,191.16
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2020-09-16,183
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2020-09-17,189.73
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2020-09-18,206.92
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2020-09-19,214.56
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2020-09-20,160.66
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2020-09-21,185.48
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2020-09-22,184.28
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2020-09-23,183.25
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2020-09-24,171.37
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2020-09-25,208.53
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2020-09-26,229.86
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2020-09-27,167.33
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2020-09-28,171.34
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2020-09-29,160.25
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2020-09-30,167.51
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2020-10-01,182.08
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2020-10-02,197.9
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2020-10-03,205.98
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2020-10-04,143.04
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2020-10-05,162.86
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2020-10-06,147.99
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2020-10-07,153.63
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2020-10-08,168.15
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2020-10-09,198.47
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2020-10-10,185.42
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2020-10-11,140.03
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2020-10-12,151.5
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2020-10-13,149.81
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2020-10-14,149.14
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2020-10-15,150.48
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2020-10-16,176.54
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2020-10-17,181.43
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2020-10-18,130.22
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2020-10-19,137.76
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2020-10-20,137.83
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2020-10-21,139.09
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2020-10-22,158.68
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2020-10-23,166.86
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2020-10-24,175.94
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2020-10-25,122.69
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2020-10-26,130.14
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2020-10-27,134.16
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2020-10-28,131.21
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2020-10-29,140.56
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2020-10-30,172.27
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2020-10-31,163.63
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2020-11-01,123.09
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2020-11-02,125.11
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2020-11-03,129.71
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2020-11-04,116.22
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2020-11-05,129.57
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2020-11-06,110.24
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2020-11-07,126.16
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2020-11-08,103.32
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2020-11-09,104.21
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2020-11-10,134.42
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2020-11-11,132.58
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2020-11-12,115.92
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2020-11-13,146.64
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2020-11-14,153.67
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2020-11-15,109.15
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2020-11-16,116.57
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2020-11-17,121.06
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2020-11-18,119.86
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2020-11-19,125.25
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2020-11-20,143.42
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2020-11-21,134.63
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2020-11-22,106.63
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2020-11-23,123.42
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2020-11-24,126.45
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2020-11-25,137.76
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2020-11-26,86.18
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2020-11-27,126.41
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2020-11-28,124.26
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2020-11-29,99.23
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2020-11-30,118.68
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2020-12-01,124.21
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2020-12-02,125.45
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2020-12-03,129.79
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2020-12-04,143.1
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2020-12-05,143.6
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2020-12-06,110.13
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2020-12-07,123.13
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2020-12-08,123.2
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2020-12-09,126.25
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2020-12-10,130.91
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2020-12-11,150.2
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2020-12-12,145.61
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2020-12-13,115.05
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2020-12-14,128.53
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2020-12-15,133.67
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2020-12-16,126.65
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2020-12-17,125.52
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2020-12-18,149.55
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2020-12-19,154.43
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2020-12-20,109.51
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2020-12-21,136.58
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2020-12-22,137.13
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2020-12-23,136.92
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2020-12-24,114.85
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2020-12-25,57.91
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2020-12-26,110.46
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2020-12-27,98.95
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2020-12-28,127.06
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2020-12-29,128.84
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2020-12-30,139.78
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2020-12-31,150.27
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2021-01-01,114.59
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2021-01-02,121.72
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2021-01-03,99.1
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2021-01-04,123.78
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2021-01-05,130.47
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2021-01-06,126.34
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2021-01-07,120.99
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2021-01-08,147.51
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2021-01-09,138.57
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2021-01-10,110.24
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2021-01-11,123.64
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2021-01-12,123.46
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2021-01-13,125.76
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2021-01-14,133.38
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2021-01-15,163.84
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2021-01-16,155.49
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2021-01-17,127.28
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2021-01-18,144.08
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2021-01-19,129.82
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2021-01-20,121.36
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2021-01-21,126.36
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2021-01-22,138.33
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2021-01-23,147.59
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2021-01-24,105.62
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2021-01-25,117.89
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2021-01-26,117.04
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2021-01-27,118.92
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2021-01-28,122.55
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2021-01-29,139.38
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2021-01-30,148.04
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2021-01-31,115.32
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2021-02-01,125.23
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2021-02-02,121.1
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2021-02-03,121.93
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2021-02-04,117.29
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2021-02-05,132.38
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2021-02-06,136.37
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2021-02-07,111.34
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2021-02-08,123.95
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2021-02-09,127.48
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2021-02-10,120.88
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2021-02-11,139.78
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2021-02-12,175.13
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2021-02-13,169.14
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2021-02-14,150.2
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2021-02-15,127.19
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2021-02-16,125.37
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2021-02-17,127.97
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2021-02-18,130.33
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2021-02-19,147.13
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2021-02-20,162.15
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2021-02-21,128.91
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2021-02-22,127.66
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2021-02-23,124.28
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2021-02-24,133.02
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2021-02-25,139.68
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2021-02-26,172.2
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2021-02-27,173.3
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2021-02-28,137.6
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2021-03-01,143.42
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2021-03-02,144.73
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2021-03-03,139.46
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2021-03-04,155.24
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2021-03-05,180.82
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2021-03-06,192.08
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2021-03-07,148.51
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2021-03-08,157.08
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2021-03-09,153.59
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2021-03-10,152.4
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2021-03-11,164.58
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2021-03-12,NA
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2021-03-13,192.76
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2021-03-14,152.45
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2021-03-15,147.01
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2021-03-16,151.4
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2021-03-17,159.71
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2021-03-18,148.42
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2021-03-19,191.75
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2021-03-20,197.87
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2021-03-21,150.03
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2021-03-22,152.25
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2021-03-23,149.07
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2021-03-24,151.84
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2021-03-25,151.86
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2021-03-26,172.75
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2021-03-27,180.39
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2021-03-28,142.43
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2021-03-29,149.65
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2021-03-30,146.21
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2021-03-31,148.74
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2021-04-01,152.07
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2021-04-02,167.03
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2021-04-03,150.08
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2021-04-04,90.58
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2021-04-05,126.59
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2021-04-06,147.99
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2021-04-07,152.47
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2021-04-08,154.01
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2021-04-09,168.62
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2021-04-10,177.05
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2021-04-11,131.26
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2021-04-12,142.46
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2021-04-13,148.65
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2021-04-14,141.72
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2021-04-15,140.75
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2021-04-16,175.92
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2021-04-17,179.08
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2021-04-18,139.78
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2021-04-19,139.82
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2021-04-20,149.85
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2021-04-21,143.26
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2021-04-22,147.37
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2021-04-23,173.54
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2021-04-24,181.21
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2021-04-25,138.54
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2021-04-26,157.83
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2021-04-27,157.07
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2021-04-28,157.26
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2021-04-29,163.02
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2021-04-30,190.02
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2021-05-01,204.75
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2021-05-02,160.02
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2021-05-03,171.98
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2021-05-04,178.43
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2021-05-05,179.8
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2021-05-06,178.42
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2021-05-07,209.81
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2021-05-08,228.01
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2021-05-09,159.9
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2021-05-10,185.57
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2021-05-11,180.23
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2021-05-12,174.46
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2021-05-13,183.68
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2021-05-14,217.95
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2021-05-15,221.09
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2021-05-16,163.2
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2021-05-17,184.14
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2021-05-18,178.89
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2021-05-19,181.21
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2021-05-20,190.38
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2021-05-21,213.8
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2021-05-22,219.54
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2021-05-23,174.27
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2021-05-24,202.6
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2021-05-25,197.84
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2021-05-26,195.51
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2021-05-27,208.35
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2021-05-28,250.78
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2021-05-29,230.77
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2021-05-30,193.95
county,Fairbanks North Star Borough,driving,NA,Alaska,United States,2021-05-31,177.06
